epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
1189.0   1189   0.0500   |   0.04014   0.09035   |   0.09421   2.07582  
1190.0   1190   0.0500   |   0.04136   0.09672   |   0.12891   2.66016  
1191.0   1191   0.0500   |   0.03835   0.15699   |   0.19867   2.41156  
1192.0   1192   0.0500   |   0.09420   0.20034   |   0.35403   2.52987  
1193.0   1193   0.0500   |   0.05028   0.12638   |   0.18615   3.64310  
1194.0   1194   0.0500   |   0.05141   0.26800   |   0.26750   2.97056  
1195.0   1195   0.0500   |   0.06497   0.42490   |   0.27063   5.40306  
1196.0   1196   0.0500   |   0.03869   0.33666   |   0.11967   2.45717  
1197.0   1197   0.0500   |   0.04701   0.14380   |   0.13991   2.95798  
1198.0   1198   0.0500   |   0.09614   0.26995   |   0.21096   2.19001  
1199.0   1199   0.0500   |   0.09016   0.24483   |   0.34231   2.69023  
1200.0   1200   0.0500   |   0.05797   0.26628   |   0.34305   2.40404  
1201.0   1201   0.0500   |   0.04651   0.24217   |   0.20114   2.55884  
1202.0   1202   0.0500   |   0.04951   0.31532   |   0.14811   2.56855  
1203.0   1203   0.0500   |   0.03993   0.32901   |   0.06550   2.85253  
1204.0   1204   0.0500   |   0.04159   0.17524   |   0.22994   2.31427  
1205.0   1205   0.0500   |   0.03893   0.17947   |   0.22797   2.52145  
1206.0   1206   0.0500   |   0.05369   0.13147   |   0.21040   2.05382  
1207.0   1207   0.0500   |   0.05030   0.25752   |   0.09579   2.86308  
1208.0   1208   0.0500   |   0.05299   0.35982   |   0.23000   2.31259  
1209.0   1209   0.0500   |   0.09090   0.44128   |   0.24893   2.32638  
1210.0   1210   0.0500   |   0.08113   0.33623   |   0.30592   1.86760  
1211.0   1211   0.0500   |   0.03742   0.21711   |   0.32974   1.74317  
1212.0   1212   0.0500   |   0.06740   0.18688   |   0.22314   2.78204  
1213.0   1213   0.0500   |   0.07615   0.09380   |   0.49469   1.83732  
1214.0   1214   0.0500   |   0.08693   0.15550   |   0.31081   1.84587  
1215.0   1215   0.0500   |   0.06302   0.20258   |   0.42924   3.20983  
1216.0   1216   0.0500   |   0.04587   0.19179   |   0.54681   2.03682  
1217.0   1217   0.0500   |   0.05678   0.28855   |   0.22189   2.74626  
1218.0   1218   0.0500   |   0.04498   0.20327   |   0.34610   2.56209  
1219.0   1219   0.0500   |   0.06241   0.46123   |   0.23434   1.78038  
1220.0   1220   0.0500   |   0.05130   0.24923   |   0.26622   1.66393  
1221.0   1221   0.0500   |   0.05662   0.34903   |   0.10352   3.59590  
1222.0   1222   0.0500   |   0.04519   0.41430   |   0.42849   2.64641  
1223.0   1223   0.0500   |   0.06155   0.17764   |   0.18515   2.86075  
1224.0   1224   0.0500   |   0.04231   0.27771   |   0.13284   2.10976  
1225.0   1225   0.0500   |   0.04000   0.21421   |   0.16739   2.66499  
1226.0   1226   0.0500   |   0.04919   0.11139   |   0.34555   2.41962  
1227.0   1227   0.0500   |   0.10493   0.21094   |   0.27413   2.01812  
1228.0   1228   0.0500   |   0.04200   0.09985   |   0.25115   3.36590  
1229.0   1229   0.0500   |   0.04269   0.29383   |   0.15414   2.33385  
1230.0   1230   0.0500   |   0.04534   0.22380   |   0.23706   2.63005  
1231.0   1231   0.0500   |   0.03044   0.09029   |   0.24921   2.58647  
1232.0   1232   0.0500   |   0.03613   0.27376   |   0.26402   1.87422  
1233.0   1233   0.0500   |   0.07083   0.24102   |   0.26290   1.58911  
1234.0   1234   0.0500   |   0.06005   0.26581   |   0.16166   1.76836  
1235.0   1235   0.0500   |   0.04949   0.17776   |   0.56248   2.72328  
1236.0   1236   0.0500   |   0.04805   0.27966   |   0.08529   2.67215  
1237.0   1237   0.0500   |   0.05085   0.16539   |   0.16929   2.40168  
1238.0   1238   0.0500   |   0.10479   0.39542   |   0.27869   2.17759  
1239.0   1239   0.0500   |   0.05535   0.15805   |   0.21127   1.57076  
1240.0   1240   0.0500   |   0.05636   0.09739   |   0.26069   1.44975  
1241.0   1241   0.0500   |   0.03958   0.24183   |   0.19609   2.01947  
1242.0   1242   0.0500   |   0.05479   0.36948   |   0.26896   2.26220  
1243.0   1243   0.0500   |   0.05972   0.31611   |   0.11712   2.87862  
1244.0   1244   0.0500   |   0.06861   0.17407   |   0.09024   2.52094  
1245.0   1245   0.0500   |   0.04538   0.28058   |   0.20595   2.88304  
1246.0   1246   0.0500   |   0.03229   0.25570   |   0.09509   3.74022  
1247.0   1247   0.0500   |   0.03491   0.31300   |   0.45009   2.55025  
1248.0   1248   0.0500   |   0.05417   0.14647   |   0.07532   2.68558  
1249.0   1249   0.0500   |   0.06324   0.14772   |   0.30194   2.48120  
1250.0   1250   0.0500   |   0.07293   0.23785   |   0.46129   2.39661  
1251.0   1251   0.0500   |   0.09553   0.09963   |   0.10671   2.84962  
1252.0   1252   0.0500   |   0.04082   0.44625   |   0.10873   2.51091  
1253.0   1253   0.0500   |   0.06542   0.07362   |   0.17881   2.58188  
1254.0   1254   0.0500   |   0.05471   0.16302   |   0.12900   1.92231  
1255.0   1255   0.0500   |   0.04030   0.12761   |   0.04345   1.84338  
1256.0   1256   0.0500   |   0.06036   0.24167   |   0.16882   2.32925  
1257.0   1257   0.0500   |   0.10274   0.23531   |   0.26905   2.63765  
1258.0   1258   0.0500   |   0.09452   0.22441   |   0.41403   1.98433  
1259.0   1259   0.0500   |   0.03498   0.22345   |   0.36421   2.16666  
1260.0   1260   0.0500   |   0.03587   0.08493   |   0.05428   2.89610  
1261.0   1261   0.0500   |   0.05758   0.28626   |   0.18109   1.92773  
1262.0   1262   0.0500   |   0.04360   0.16213   |   0.29818   3.05332  
1263.0   1263   0.0500   |   0.04269   0.12384   |   0.13995   2.49089  
1264.0   1264   0.0500   |   0.05327   0.28161   |   0.11409   3.27269  
1265.0   1265   0.0500   |   0.03647   0.28165   |   0.10719   2.14740  
1266.0   1266   0.0500   |   0.03542   0.26100   |   0.16521   2.37361  
1267.0   1267   0.0500   |   0.05089   0.16363   |   0.04847   2.39162  
1268.0   1268   0.0500   |   0.05839   0.16686   |   0.15187   2.34685  
1269.0   1269   0.0500   |   0.04517   0.09140   |   0.09814   1.72143  
1270.0   1270   0.0500   |   0.03172   0.14433   |   0.12839   1.87233  
1271.0   1271   0.0500   |   0.02904   0.06645   |   0.21086   1.44877  
1272.0   1272   0.0500   |   0.07622   0.31822   |   0.34677   1.56233  
1273.0   1273   0.0500   |   0.09655   0.19263   |   0.12073   1.87951  
1274.0   1274   0.0500   |   0.03693   0.25643   |   0.10341   3.91182  
1275.0   1275   0.0500   |   0.03375   0.17432   |   0.14275   2.35357  
1276.0   1276   0.0500   |   0.03928   0.13070   |   0.23078   1.65539  
1277.0   1277   0.0500   |   0.07926   0.48435   |   0.09230   2.90508  
1278.0   1278   0.0500   |   0.04506   0.23769   |   0.21222   1.52447  
1279.0   1279   0.0500   |   0.03969   0.21227   |   0.20708   1.69260  
1280.0   1280   0.0500   |   0.04627   0.13471   |   0.18442   1.88814  
1281.0   1281   0.0500   |   0.09476   0.19384   |   0.49256   2.11447  
1282.0   1282   0.0500   |   0.03592   0.26684   |   0.16883   1.97461  
1283.0   1283   0.0500   |   0.09986   0.17065   |   0.25091   1.82463  
1284.0   1284   0.0500   |   0.03462   0.07697   |   0.12036   1.86274  
1285.0   1285   0.0500   |   0.03679   0.37933   |   0.15130   1.43291  
1286.0   1286   0.0500   |   0.03130   0.25091   |   0.14748   1.97153  
1287.0   1287   0.0500   |   0.06761   0.32083   |   0.17873   2.23376  
1288.0   1288   0.0500   |   0.05018   0.23749   |   0.15412   1.63898  
1289.0   1289   0.0500   |   0.03016   0.10479   |   0.37775   1.52676  
1290.0   1290   0.0500   |   0.08358   0.11251   |   0.32318   1.64256  
1291.0   1291   0.0500   |   0.08562   0.31092   |   0.20396   2.81835  
1292.0   1292   0.0500   |   0.08331   0.34432   |   0.19585   2.18911  
1293.0   1293   0.0500   |   0.06464   0.25458   |   0.22925   1.99784  
1294.0   1294   0.0500   |   0.05414   0.21321   |   0.24346   1.45344  
1295.0   1295   0.0500   |   0.07582   0.12888   |   0.22729   1.71171  
1296.0   1296   0.0500   |   0.05588   0.16460   |   0.27668   1.19790  
1297.0   1297   0.0500   |   0.05944   0.19557   |   0.34340   2.21174  
1298.0   1298   0.0500   |   0.04944   0.18021   |   0.17243   2.43624  
1299.0   1299   0.0500   |   0.09834   0.14862   |   0.46250   1.51356  
1300.0   1300   0.0500   |   0.12176   0.37745   |   0.37088   2.27292  
1301.0   1301   0.0500   |   0.06470   0.13168   |   0.11811   1.55960  
1302.0   1302   0.0500   |   0.09388   0.31410   |   0.42086   2.33365  
1303.0   1303   0.0500   |   0.10433   0.21222   |   0.29200   2.25347  
1304.0   1304   0.0500   |   0.04414   0.19269   |   0.14302   2.31806  
1305.0   1305   0.0500   |   0.03525   0.13482   |   0.07115   1.82962  
1306.0   1306   0.0500   |   0.06332   0.25625   |   0.14760   1.62693  
1307.0   1307   0.0500   |   0.03610   0.08194   |   0.16939   2.04467  
1308.0   1308   0.0500   |   0.06589   0.19492   |   0.23032   2.32779  
1309.0   1309   0.0500   |   0.10280   0.57224   |   0.04057   2.06627  
1310.0   1310   0.0500   |   0.03800   0.17588   |   0.28749   4.08860  
1311.0   1311   0.0500   |   0.03407   0.23092   |   0.31772   1.61101  
1312.0   1312   0.0500   |   0.08312   0.35914   |   0.43028   2.72027  
1313.0   1313   0.0500   |   0.04988   0.19632   |   0.23081   2.35283  
1314.0   1314   0.0500   |   0.12181   0.27115   |   0.31662   1.84869  
1315.0   1315   0.0500   |   0.04293   0.31500   |   0.18269   2.22854  
1316.0   1316   0.0500   |   0.05169   0.14537   |   0.44553   1.57527  
1317.0   1317   0.0500   |   0.04185   0.13321   |   0.28610   1.17855  
1318.0   1318   0.0500   |   0.03815   0.08258   |   0.26346   1.21538  
1319.0   1319   0.0500   |   0.09207   0.27402   |   0.30114   1.53796  
1320.0   1320   0.0500   |   0.05797   0.20843   |   0.40737   2.12245  
1321.0   1321   0.0500   |   0.04547   0.19484   |   0.63317   2.69941  
1322.0   1322   0.0500   |   0.03732   0.30495   |   0.22106   2.63809  
1323.0   1323   0.0500   |   0.09717   0.32684   |   0.21416   1.55015  
1324.0   1324   0.0500   |   0.04388   0.33663   |   0.25698   1.33080  
1325.0   1325   0.0500   |   0.09037   0.45929   |   0.28115   1.96848  
1326.0   1326   0.0500   |   0.05146   0.36812   |   0.36559   2.51018  
1327.0   1327   0.0500   |   0.04059   0.17566   |   0.41571   2.25054  
1328.0   1328   0.0500   |   0.04225   0.17699   |   0.43760   2.43949  
1329.0   1329   0.0500   |   0.04204   0.40044   |   0.38497   1.99183  
1330.0   1330   0.0500   |   0.06059   0.39032   |   0.21479   3.16832  
1331.0   1331   0.0500   |   0.03411   0.34885   |   0.10009   3.27087  
1332.0   1332   0.0500   |   0.05857   0.64993   |   0.19597   2.83140  
1333.0   1333   0.0500   |   0.05004   0.38898   |   0.20730   3.48616  
1334.0   1334   0.0500   |   0.04462   0.33793   |   0.30840   1.54948  
1335.0   1335   0.0500   |   0.11392   0.45239   |   0.19746   2.23066  
1336.0   1336   0.0500   |   0.04788   0.21125   |   0.28077   3.39010  
1337.0   1337   0.0500   |   0.06374   0.27776   |   0.65332   1.78524  
1338.0   1338   0.0500   |   0.08629   0.24760   |   0.18237   1.95149  
1339.0   1339   0.0500   |   0.04854   0.35349   |   0.29040   2.34656  
1340.0   1340   0.0500   |   0.05143   0.18129   |   0.22343   1.76161  
1341.0   1341   0.0500   |   0.03132   0.17847   |   0.14643   1.57584  
1342.0   1342   0.0500   |   0.05967   0.25863   |   0.26079   1.56893  
1343.0   1343   0.0500   |   0.10126   0.36029   |   0.09031   2.62472  
1344.0   1344   0.0500   |   0.06176   0.20742   |   0.10175   1.86024  
1345.0   1345   0.0500   |   0.03480   0.28000   |   0.06981   1.40211  
1346.0   1346   0.0500   |   0.04862   0.12550   |   0.33279   2.86947  
1347.0   1347   0.0500   |   0.04954   0.16498   |   0.09497   1.98014  
1348.0   1348   0.0500   |   0.03615   0.39025   |   0.13627   2.44820  
1349.0   1349   0.0500   |   0.06168   0.38610   |   0.29659   1.84039  
1350.0   1350   0.0500   |   0.04996   0.19987   |   0.13037   2.22994  
1351.0   1351   0.0500   |   0.07756   0.20140   |   0.19656   2.19735  
1352.0   1352   0.0500   |   0.10526   0.24498   |   0.19525   1.98701  
1353.0   1353   0.0500   |   0.03923   0.37557   |   0.22464   2.52597  
1354.0   1354   0.0500   |   0.04420   0.36161   |   0.43112   3.00467  
1355.0   1355   0.0500   |   0.03558   0.06338   |   0.14233   2.51499  
1356.0   1356   0.0500   |   0.03854   0.15595   |   0.28243   3.08554  
1357.0   1357   0.0500   |   0.04723   0.11282   |   0.18449   2.03215  
1358.0   1358   0.0500   |   0.04317   0.28904   |   0.26538   2.64264  
1359.0   1359   0.0500   |   0.08292   0.33290   |   0.09848   2.26576  
1360.0   1360   0.0500   |   0.05252   0.19739   |   0.21389   1.79728  
1361.0   1361   0.0500   |   0.04081   0.20838   |   0.16130   3.14308  
1362.0   1362   0.0500   |   0.04746   0.22443   |   0.15424   2.63365  
1363.0   1363   0.0500   |   0.05256   0.21912   |   0.13146   3.54229  
1364.0   1364   0.0500   |   0.05837   0.25785   |   0.08847   2.26074  
1365.0   1365   0.0500   |   0.04879   0.22268   |   0.20206   2.02321  
1366.0   1366   0.0500   |   0.04303   0.23600   |   0.12117   2.05105  
1367.0   1367   0.0500   |   0.04872   0.21295   |   0.10019   1.32641  
1368.0   1368   0.0500   |   0.04092   0.10494   |   0.07991   1.78569  
1369.0   1369   0.0500   |   0.04405   0.29322   |   0.25855   1.29804  
1370.0   1370   0.0500   |   0.03465   0.18538   |   0.53187   1.65476  
1371.0   1371   0.0500   |   0.03795   0.24819   |   0.36552   1.89398  
1372.0   1372   0.0500   |   0.04437   0.11488   |   0.42208   2.25862  
1373.0   1373   0.0500   |   0.04327   0.13916   |   0.18907   2.14809  
1374.0   1374   0.0500   |   0.04880   0.13863   |   0.28929   2.21806  
1375.0   1375   0.0500   |   0.07949   0.34274   |   0.16836   2.80736  
1376.0   1376   0.0500   |   0.04503   0.19062   |   0.07831   1.48303  
1377.0   1377   0.0500   |   0.09648   0.32171   |   0.16294   3.19835  
1378.0   1378   0.0500   |   0.04163   0.26228   |   0.17495   1.81795  
1379.0   1379   0.0500   |   0.05088   0.10986   |   0.11070   2.22324  
1380.0   1380   0.0500   |   0.04046   0.15439   |   0.19403   2.57950  
1381.0   1381   0.0500   |   0.08894   0.15776   |   0.15716   2.34008  
1382.0   1382   0.0500   |   0.04714   0.12822   |   0.30845   2.28606  
1383.0   1383   0.0500   |   0.04644   0.13733   |   0.32813   3.30313  
1384.0   1384   0.0500   |   0.04483   0.15380   |   0.07739   2.37732  
1385.0   1385   0.0500   |   0.04904   0.17025   |   0.17673   1.88768  
1386.0   1386   0.0500   |   0.07111   0.41970   |   0.38467   2.13175  
1387.0   1387   0.0500   |   0.04373   0.30795   |   0.15772   1.44770  
1388.0   1388   0.0500   |   0.06286   0.34425   |   0.13932   2.10187  
1389.0   1389   0.0500   |   0.05392   0.16592   |   0.14271   1.91690  
1390.0   1390   0.0500   |   0.03652   0.16457   |   0.10715   1.64737  
1391.0   1391   0.0500   |   0.08595   0.15529   |   0.35719   1.68815  
1392.0   1392   0.0500   |   0.06531   0.19989   |   0.21248   1.76123  
1393.0   1393   0.0500   |   0.04009   0.27368   |   0.07776   2.19296  
1394.0   1394   0.0500   |   0.06657   0.18287   |   0.29682   2.54752  
1395.0   1395   0.0500   |   0.04960   0.15556   |   0.08722   1.90649  
1396.0   1396   0.0500   |   0.04385   0.33279   |   0.34751   2.29833  
1397.0   1397   0.0500   |   0.10436   0.18049   |   0.58388   2.04351  
1398.0   1398   0.0500   |   0.04109   0.14985   |   0.30666   2.36515  
1399.0   1399   0.0500   |   0.05778   0.08766   |   0.19308   2.02639  
1400.0   1400   0.0500   |   0.07527   0.29243   |   0.15598   1.93516  
1401.0   1401   0.0500   |   0.09864   0.46466   |   0.14812   4.03343  
1402.0   1402   0.0500   |   0.03457   0.42951   |   0.29212   2.24668  
1403.0   1403   0.0500   |   0.04373   0.22991   |   0.08971   2.15190  
1404.0   1404   0.0500   |   0.06096   0.11908   |   0.15888   1.62596  
1405.0   1405   0.0500   |   0.08092   0.30105   |   0.29748   1.88707  
1406.0   1406   0.0500   |   0.09839   0.26608   |   0.26029   1.83369  
1407.0   1407   0.0500   |   0.03382   0.25854   |   0.28612   1.57764  
1408.0   1408   0.0500   |   0.10132   0.25309   |   0.21259   1.70594  
1409.0   1409   0.0500   |   0.03949   0.38636   |   0.10865   2.89566  
1410.0   1410   0.0500   |   0.04177   0.47973   |   0.25409   1.89456  
1411.0   1411   0.0500   |   0.10360   0.35526   |   0.24397   1.62976  
1412.0   1412   0.0500   |   0.05665   0.31062   |   0.08777   1.56314  
1413.0   1413   0.0500   |   0.05583   0.16150   |   0.08775   2.08995  
1414.0   1414   0.0500   |   0.05819   0.10985   |   0.19417   1.64624  
1415.0   1415   0.0500   |   0.04790   0.24155   |   0.31740   2.09490  
1416.0   1416   0.0500   |   0.06047   0.16085   |   0.20147   1.90879  
1417.0   1417   0.0500   |   0.03859   0.23613   |   0.14368   1.53383  
1418.0   1418   0.0500   |   0.05960   0.22884   |   0.20600   1.53454  
1419.0   1419   0.0500   |   0.04332   0.14765   |   0.11214   1.85242  
1420.0   1420   0.0500   |   0.10040   0.29535   |   0.14838   1.90377  
1421.0   1421   0.0500   |   0.04137   0.14693   |   0.22088   1.96779  
1422.0   1422   0.0500   |   0.03043   0.28052   |   0.07694   1.94205  
1423.0   1423   0.0500   |   0.04784   0.36261   |   0.23060   2.71755  
1424.0   1424   0.0500   |   0.08917   0.23941   |   0.22547   1.63828  
1425.0   1425   0.0500   |   0.04593   0.06274   |   0.10591   1.49249  
1426.0   1426   0.0500   |   0.05187   0.23163   |   0.08676   1.98807  
1427.0   1427   0.0500   |   0.03061   0.40159   |   0.06250   2.46278  
1428.0   1428   0.0500   |   0.09208   0.24218   |   0.20058   1.87042  
1429.0   1429   0.0500   |   0.05390   0.08250   |   0.44564   1.64055  
1430.0   1430   0.0500   |   0.03975   0.18564   |   0.11608   2.15820  
1431.0   1431   0.0500   |   0.03083   0.29167   |   0.06298   1.51583  
1432.0   1432   0.0500   |   0.09030   0.29013   |   0.25421   1.61891  
1433.0   1433   0.0500   |   0.05345   0.07609   |   0.13140   2.32386  
1434.0   1434   0.0500   |   0.04789   0.24108   |   0.17805   1.34130  
1435.0   1435   0.0500   |   0.08247   0.19374   |   0.24117   1.91745  
1436.0   1436   0.0500   |   0.05116   0.08987   |   0.56340   1.45357  
1437.0   1437   0.0500   |   0.10216   0.31576   |   0.23620   1.54286  
1438.0   1438   0.0500   |   0.08946   0.17630   |   0.18788   1.66967  
1439.0   1439   0.0500   |   0.06308   0.24319   |   0.27695   2.30271  
1440.0   1440   0.0500   |   0.04989   0.27850   |   0.03718   1.87295  
1441.0   1441   0.0500   |   0.05476   0.22152   |   0.10199   2.10687  
1442.0   1442   0.0500   |   0.04927   0.26210   |   0.18724   2.28990  
1443.0   1443   0.0500   |   0.04359   0.26817   |   0.25856   1.84436  
1444.0   1444   0.0500   |   0.05054   0.03909   |   0.11280   2.78964  
1445.0   1445   0.0500   |   0.03094   0.14972   |   0.19845   1.93797  
1446.0   1446   0.0500   |   0.08573   0.35978   |   0.47925   1.77272  
1447.0   1447   0.0500   |   0.04493   0.18596   |   0.08877   1.96182  
1448.0   1448   0.0500   |   0.05299   0.18334   |   0.16303   2.55995  
1449.0   1449   0.0500   |   0.06896   0.25514   |   0.18895   2.66092  
1450.0   1450   0.0500   |   0.03776   0.16982   |   0.16183   2.00101  
1451.0   1451   0.0500   |   0.06613   0.18374   |   0.52170   1.76894  
1452.0   1452   0.0500   |   0.04137   0.18174   |   0.42534   1.56928  
1453.0   1453   0.0500   |   0.05583   0.17142   |   0.30541   1.54346  
1454.0   1454   0.0500   |   0.05419   0.26149   |   0.18578   2.45740  
1455.0   1455   0.0500   |   0.03682   0.26828   |   0.10817   2.79785  
1456.0   1456   0.0500   |   0.06250   0.23147   |   0.12640   2.58129  
1457.0   1457   0.0500   |   0.05642   0.05813   |   0.18546   2.00207  
1458.0   1458   0.0500   |   0.09537   0.47985   |   0.34205   2.33979  
1459.0   1459   0.0500   |   0.04631   0.28346   |   0.18474   2.33200  
1460.0   1460   0.0500   |   0.04578   0.14050   |   0.06667   2.29776  
1461.0   1461   0.0500   |   0.04793   0.22002   |   0.20621   1.65594  
1462.0   1462   0.0500   |   0.04774   0.21747   |   0.32257   1.49482  
1463.0   1463   0.0500   |   0.04491   0.32932   |   0.43531   2.34199  
1464.0   1464   0.0500   |   0.03709   0.15978   |   0.22322   2.88007  
1465.0   1465   0.0500   |   0.03644   0.03229   |   0.12488   2.21655  
1466.0   1466   0.0500   |   0.03318   0.21714   |   0.13833   2.55101  
1467.0   1467   0.0500   |   0.04862   0.29447   |   0.22745   1.79775  
1468.0   1468   0.0500   |   0.08957   0.37621   |   0.41840   2.18079  
1469.0   1469   0.0500   |   0.05210   0.37218   |   0.21419   2.18503  
1470.0   1470   0.0500   |   0.04699   0.21848   |   0.05315   2.01803  
1471.0   1471   0.0500   |   0.04000   0.31429   |   0.15294   2.26047  
1472.0   1472   0.0500   |   0.04267   0.22883   |   0.38679   2.29245  
1473.0   1473   0.0500   |   0.07618   0.30251   |   0.26894   1.92781  
1474.0   1474   0.0500   |   0.04478   0.09051   |   0.25994   2.14760  
1475.0   1475   0.0500   |   0.03640   0.10446   |   0.25184   1.90529  
1476.0   1476   0.0500   |   0.10236   0.25206   |   0.30286   1.60142  
1477.0   1477   0.0500   |   0.07406   0.47123   |   0.19735   2.78799  
1478.0   1478   0.0500   |   0.04562   0.24282   |   0.22979   1.50567  
1479.0   1479   0.0500   |   0.06305   0.08863   |   0.22575   2.46578  
1480.0   1480   0.0500   |   0.02989   0.17647   |   0.13581   1.36203  
1481.0   1481   0.0500   |   0.03414   0.14479   |   0.09933   1.83014  
1482.0   1482   0.0500   |   0.03801   0.10016   |   0.18147   2.90665  
1483.0   1483   0.0500   |   0.05109   0.15567   |   0.19920   2.36327  
1484.0   1484   0.0500   |   0.05846   0.18986   |   0.05745   1.24353  
1485.0   1485   0.0500   |   0.03688   0.16207   |   0.06757   1.52091  
1486.0   1486   0.0500   |   0.07539   0.18942   |   0.14287   1.81243  
1487.0   1487   0.0500   |   0.03191   0.36654   |   0.10738   1.56145  
1488.0   1488   0.0500   |   0.03141   0.26186   |   0.10042   2.15822  
1489.0   1489   0.0500   |   0.03594   0.29999   |   0.26569   1.77291  
1490.0   1490   0.0500   |   0.06788   0.19187   |   0.27195   2.47079  
1491.0   1491   0.0500   |   0.04968   0.38274   |   0.09710   2.18359  
1492.0   1492   0.0500   |   0.07633   0.18029   |   0.31651   1.66319  
1493.0   1493   0.0500   |   0.03585   0.26483   |   0.38457   1.70715  
1494.0   1494   0.0500   |   0.07335   0.17095   |   0.31175   1.49600  
1495.0   1495   0.0500   |   0.04327   0.07781   |   0.08801   1.65127  
1496.0   1496   0.0500   |   0.04639   0.09504   |   0.21053   1.98585  
1497.0   1497   0.0500   |   0.05995   0.29322   |   0.08028   1.54290  
1498.0   1498   0.0500   |   0.04735   0.15519   |   0.32626   1.77100  
1499.0   1499   0.0500   |   0.08101   0.43582   |   0.14919   1.91974  
1500.0   1500   0.0500   |   0.03725   0.22549   |   0.18160   1.51537  
1501.0   1501   0.0500   |   0.04062   0.44069   |   0.20391   1.39844  
1502.0   1502   0.0500   |   0.02919   0.22904   |   0.32859   1.71307  
1503.0   1503   0.0500   |   0.05756   0.16647   |   0.21464   1.63650  
1504.0   1504   0.0500   |   0.09922   0.41445   |   0.17927   1.42928  
1505.0   1505   0.0500   |   0.06765   0.18862   |   0.32542   1.72523  
1506.0   1506   0.0500   |   0.03972   0.13980   |   0.22837   1.83627  
1507.0   1507   0.0500   |   0.04646   0.55040   |   0.28398   2.50073  
1508.0   1508   0.0500   |   0.09625   0.14552   |   0.15185   1.52301  
1509.0   1509   0.0500   |   0.06938   0.25827   |   0.22263   2.11558  
1510.0   1510   0.0500   |   0.03254   0.25119   |   0.25240   1.73536  
1511.0   1511   0.0500   |   0.08397   0.33386   |   0.22075   1.51352  
1512.0   1512   0.0500   |   0.04495   0.32547   |   0.21443   2.80093  
1513.0   1513   0.0500   |   0.04148   0.28028   |   0.17077   1.45208  
1514.0   1514   0.0500   |   0.05696   0.14471   |   0.11736   2.81655  
1515.0   1515   0.0500   |   0.04815   0.13003   |   0.45524   1.21346  
1516.0   1516   0.0500   |   0.06631   0.09941   |   0.13775   1.69953  
1517.0   1517   0.0500   |   0.03946   0.31472   |   0.08911   1.68881  
1518.0   1518   0.0500   |   0.03654   0.13879   |   0.06923   1.54563  
1519.0   1519   0.0500   |   0.03337   0.32631   |   0.11128   1.47362  
1520.0   1520   0.0500   |   0.08607   0.19216   |   0.11903   1.42173  
1521.0   1521   0.0500   |   0.05295   0.25686   |   0.14649   1.56432  
1522.0   1522   0.0500   |   0.09399   0.16151   |   0.21746   1.36096  
1523.0   1523   0.0500   |   0.05296   0.19275   |   0.31550   1.81795  
1524.0   1524   0.0500   |   0.03292   0.16352   |   0.22032   1.86487  
1525.0   1525   0.0500   |   0.03879   0.18900   |   0.11853   2.10603  
1526.0   1526   0.0500   |   0.03569   0.07015   |   0.20549   2.74589  
1527.0   1527   0.0500   |   0.04848   0.43530   |   0.11413   1.94664  
1528.0   1528   0.0500   |   0.05766   0.09049   |   0.20341   2.28264  
1529.0   1529   0.0500   |   0.03965   0.20052   |   0.21195   1.93297  
1530.0   1530   0.0500   |   0.04242   0.25058   |   0.17264   1.66968  
1531.0   1531   0.0500   |   0.05926   0.36183   |   0.14556   2.17334  
1532.0   1532   0.0500   |   0.07554   0.21556   |   0.47213   1.80835  
1533.0   1533   0.0500   |   0.02947   0.26187   |   0.10623   2.23382  
1534.0   1534   0.0500   |   0.09613   0.21551   |   0.16088   1.39632  
1535.0   1535   0.0500   |   0.03322   0.16963   |   0.20275   1.36845  
1536.0   1536   0.0500   |   0.08865   0.14502   |   0.07649   1.69414  
1537.0   1537   0.0500   |   0.07923   0.25003   |   0.20796   1.57768  
1538.0   1538   0.0500   |   0.04226   0.42189   |   0.15414   1.64775  
1539.0   1539   0.0500   |   0.09159   0.30803   |   0.13212   1.58669  
1540.0   1540   0.0500   |   0.04520   0.27246   |   0.13161   2.06411  
1541.0   1541   0.0500   |   0.03821   0.53239   |   0.41358   3.14962  
1542.0   1542   0.0500   |   0.03506   0.21515   |   0.31912   2.18043  
1543.0   1543   0.0500   |   0.03310   0.21381   |   0.17182   1.44739  
1544.0   1544   0.0500   |   0.03697   0.26183   |   0.31032   1.58421  
1545.0   1545   0.0500   |   0.04601   0.25892   |   0.21905   2.07878  
1546.0   1546   0.0500   |   0.03566   0.27207   |   0.09370   2.14608  
1547.0   1547   0.0500   |   0.07966   0.18167   |   0.29650   1.69443  
1548.0   1548   0.0500   |   0.04349   0.36117   |   0.12444   1.77277  
